Year,Rank,Title,Author,Review,Description,Price,Tags,Ratings,Genre,barcode,publisher,date
2019,6,봉제인형 살인사건,다니엘 콜,393,,"13,500",스릴러소설 추리 스릴러 희생자 영미추리소설 미궁 ,9.1,"['국내도서', '소설', '영미소설', '미스터리/스릴러소설']",9788998274931,북플라자,2017년 10월 20일 출간
2019,7,아주 작은 습관의 힘,제임스 클리어,735,최고의 변화는 어떻게 만들어지는가,"14,400",인생 삶 습관 법칙 벤저민 프랭클린 벅스 ,9.4,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9791162540640,비즈니스북스,2019년 02월 26일 출간
2019,8,꽃을 보듯 너를 본다(J.H CLASSIC 2)(양장본 HardCover),나태주,889,나태주 시집,"9,000",방탄소년단 풀꽃 한국현대시 예쁘다 보컬 국민 ,9.3,"['국내도서', '시/에세이', '한국시', '현대시']",9791157280292,지혜,2020년 11월 30일 출간(1쇄 2015년 06월 20일)
2019,9,돌이킬 수 없는 약속,야쿠마루 가쿠,771,,"13,500",소설 추리 미스터리소설 미스터리 교도소 과거 ,8.6,"['국내도서', '소설', '일본소설', '미스터리/스릴러소설']",9788998274795,북플라자,2017년 02월 02일 출간
2019,10,흔한남매. 1,흔한남매,611,,"9,900",유튜브 만화 에이미 웃음 으뜸 코믹북 ,9.5,"['국내도서', '어린이(초등)', '어린이만화', '만화/애니메이션', '만화일반']",9791164131686,미래엔아이세움,2019년 06월 20일 출간
2019,11,"곰돌이 푸, 행복한 일은 매일 있어",곰돌이 푸,1297,아직 행복을 기다리는 우리에게,"10,800",위로 그림에세이 사랑 월트 디즈니 미소 만화 ,9.1,"['국내도서', '시/에세이', '테마에세이', '캐릭터에세이']",9788925563350,알에이치코리아,2018년 03월 12일 출간
2019,12,해커스 토익 기출 보카 TOEIC VOCA(개정판 5판),David Cho,739,주제별 연상암기로 토익 영단어 30일 완성!,"11,610",빈출 단어 영어학습 영어공부 신유 핵심 단어 단어 학습 ,9.6,"['국내도서', '외국어', '수험영어', '토익(Toeic)', '단어/어휘']",9788965422785,해커스어학연구소,2020년 03월 05일 출간(1쇄 2019년 01월 02일)
2019,13,82년생 김지영(오늘의 젊은 작가 13)(양장본 HardCover),조남주,1683,조남주 장편소설,"11,700",페미니즘 육아 한국 여성 성 차별 고백 시대 여성 ,8.9,"['국내도서', '소설', '한국소설', '한국소설일반']",9788937473135,민음사,2016년 10월 14일 출간
2019,14,12가지 인생의 법칙(30만부 기념 리커버 에디션),조던 B. 피터슨,596,혼돈의 해독제,"15,120",삶 경계선 하버드대 지혜 심리학 영미 ,9,"['국내도서', '인문', '철학', '교양철학']",9791196067694,메이븐,2018년 10월 30일 출간
2019,15,언어의 온도(170만부 기념 에디션),이기주,1892,말과 글에는 나름의 따뜻함과 차가움이 있다,"12,420",위로 단어 어원 버릇 유래 마음 ,8.8,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791195522125,말글터,2016년 08월 19일 출간
2019,16,공부머리 독서법,최승필,731,실현 가능하고 지속 가능한 독서교육의 모든 것,"14,850",독서 교육 언어 능력 독서지도 학습 만화 우등생 축적 ,9.5,"['국내도서', '인문', '독서/글쓰기', '독서', '독서법']",9791196316808,책구루,2018년 05월 03일 출간
2019,17,하마터면 열심히 살 뻔했다,하완,413,야매 득도 에세이,"13,500",인생 일러스트레이터 매뉴얼 인생에세이 힐링에세이 독신주의 ,8.9,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788901223032,웅진지식하우스,2018년 04월 23일 출간
2019,18,50대 사건으로 보는 돈의 역사,홍춘욱,392,,"16,020",미스트 경제사 주요 사건 세계금융 중앙은행 투자처 ,9,"['국내도서', '경제/경영', '각국경제', '세계경제사']",9791135422225,로크미디어,2019년 04월 24일 출간
2019,19,죽음. 1(양장본 HardCover),베르나르 베르베르,331,베르나르 베르베르 장편소설,"12,600",추리 추리소설 삶 소설 프랑스소설 장르 문학 ,9.3,"['국내도서', '소설', '프랑스소설', 'SF/과학소설']",9788932919676,열린책들,2019년 05월 30일 출간
2019,20,오늘은 이만 좀 쉴게요(The cat edition),손힘찬(오가타 마리토),226,,"11,700",감성에세이 인간관계 자존감 사랑 인생,9.3,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791162141786,부크럼,2018년 07월 26일 출간
2019,21,반일 종족주의,이영훈,467,대한민국 위기의 근원,"18,000",친일 한일관계 샤머니즘 주의 거짓말 위안부 ,7.8,"['국내도서', '정치/사회', '정치/외교', '외교/국제관계', '외교학']",9788970873268,미래사,2019년 07월 10일 출간
2019,22,사피엔스,유발 하라리,1151,유인원에서 사이보그까지 인간 역사의 대담하고 위대한 질문,"19,800",과학 혁명 인류학 호모 사피엔스 인류문명 호모 에렉투스 네안데르탈인 ,9.3,"['국내도서', '인문', '인문학일반', '인문교양']",9788934972464,김영사,2015년 11월 24일 출간
2019,23,당신이 옳다(40만 부 기념 '한 사람' 리커버),정혜신,666,정혜신의 적정심리학,"14,220",심리 공감 치유 심리치유 외주 고스 ,9.2,"['국내도서', '인문', '심리학', '교양심리']",9788965746669,해냄출판사,2018년 10월 10일 출간
2019,24,말센스,셀레스트 헤들리,309,흥분하지 않고 우아하게 리드하는,"13,050",대화 화술 상대 래리 하버드 경청 ,9.3,"['국내도서', '자기계발', '화술/협상', '대화/화술']",9791187165460,스몰빅라이프,2019년 02월 25일 출간
2019,25,유럽 도시 기행. 1,유시민,343,"아테네, 로마, 이스탄불, 파리 편","14,850",문명 유럽여행 이스탄불 아테네 광장 로마 ,9.3,"['국내도서', '인문', '인문학일반', '인문교양']",9788965135586,생각의길,2019년 07월 09일 출간
2019,26,아가씨와 밤,기욤 뮈소,382,기욤 뮈소 장편소설,"13,050",스릴러 소설 살인사건 사랑 프랑스소설 임신 동급생 ,9.4,"['국내도서', '소설', '프랑스소설', '프랑스소설일반']",9788984373617,밝은세상,2018년 11월 26일 출간
2019,27,아몬드(양장본 HardCover),손원평,1238,손원평 장편소설,"10,800",청소년소설 소설 감정 타인 윤재 캐릭터 ,9.3,"['국내도서', '소설', '한국소설', '한국소설일반']",9788936434267,창비,2017년 03월 31일 출간
2019,28,팩트풀니스(양장본 HardCover),한스 로슬링,878,우리가 세상을 오해하는 10가지 이유와 세상이 생각보다 괜찮은 이유,"17,820",세상 침팬지 편견 자연재해 탈진실 데이터 ,9.5,"['국내도서', '인문', '인문학일반', '인문교양']",9788934985068,김영사,2019년 03월 10일 출간
2019,29,추리 천재 엉덩이 탐정. 8: 괴도와 납치된 신부 사건(양장본 HardCover),트롤,376,,"10,800",미스터리 추리력 의뢰인 추리동화 왕국 중학년 ,9,"['국내도서', '어린이(초등)', '어린이문학', '동화책', '외국작가']",9791164131914,미래엔아이세움,2019년 07월 25일 출간
2019,30,참 소중한 너라서(있는 그대로),김지훈,146,김지훈 에세이,"14,220",위로 사랑 인간관계 베스트셀러 감성에세이 소네트 ,9.1,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196484224,진심의꽃한송이,2018년 12월 05일 출간
2019,31,설민석의 삼국지. 1,설민석,809,"누구나 쉽게 시작하고, 모두가 빠져드는 이야기","19,800",고전 큐레이팅 리더십 교훈 주요 사건 삼국지 ,9.4,"['국내도서', '인문', '인문학일반', '인문교양']",9788933870792,세계사,2019년 07월 17일 출간
2019,32,"걷는 사람, 하정우",하정우,426,,"13,950",편의점 영화배우 필모그래피 배우 걷기 한강 ,9.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788954653817,문학동네,2018년 11월 23일 출간
2019,33,부자 아빠 가난한 아빠. 1(20주년 특별 기념판)(개정증보판),로버트 기요사키,604,,"14,220",재테크 비트코인 부자되는법 부동산 복지 정책 세금 ,9.2,"['국내도서', '경제/경영', '재테크/금융', '재테크', '부자되는법']",9791158883591,민음인,2018년 02월 22일 출간(1쇄 2000년 02월 10일)
2019,34,천년의 질문. 1(양장본 HardCover),조정래,267,조정래 장편소설,"13,320",한국현대소설 소설 국민 국회의원 자금 한국사회 ,9.2,"['국내도서', '소설', '한국소설', '한국소설일반']",9788965746829,해냄출판사,2019년 06월 11일 출간
2019,35,다산의 마지막 공부(10만부 기념 리커버 에디션)(양장본 HardCover),조윤제,80,,"13,500",심경 동양고전 정약용,9.5,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788935212804,청림출판,2019년 05월 26일 출간
2019,36,나미야 잡화점의 기적(2021 봄날 한정판)(양장본 HardCover),히가시노 게이고,1902,히가시노 게이고 장편소설,"13,320",인생 추리 영화원작소설 살인사건 편지 고민 상담 ,9.4,"['국내도서', '소설', '일본소설', '일본소설일반']",9788972756194,현대문학,2021년 03월 02일 출간(1쇄 2012년 12월 19일)
2019,37,인어가 잠든 집,히가시노 게이고,351,,"16,020",영화원작소설 부부 장기 기증 장기 이식 휴먼미스터리 초등 학교 입학 ,9.5,"['국내도서', '소설', '일본소설', '미스터리/스릴러소설']",9788990982773,재인,2019년 02월 28일 출간
2019,38,지쳤거나 좋아하는 게 없거나,글배우,540,,"12,150",자존감 연애 행복 불안 무기력 자존 ,8.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196797706,강한별,2019년 09월 04일 출간
2019,39,해커스 토익 RC 리딩(Hackers TOEIC Reading)(개정판),David Cho,238,본 교재 무료 동영상강의 제공 | 단어암기장(별책) & 단어암기 MP3 제공,"16,920",영어학습 영어공부,9.4,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'R/C']",9788965422389,해커스어학연구소,2018년 12월 24일 출간(1쇄 2018년 01월 02일)
2019,40,트렌드 코리아 2019,김난도,277,서울대 소비트렌드 분석센터의 2019 전망,"15,300",경제전망 컨셉 밀레 뉴트로 소비 매너 ,9.2,"['국내도서', '경제/경영', '경제일반', '경제전망']",9788959895526,미래의창,2018년 10월 26일 출간
2019,41,추리 천재 엉덩이 탐정과 카레사건(추리 천재 엉덩이 탐정 S 1),트롤,318,,"10,800",어린이 향신료 추리동화 아이큐 중학년 극장판 ,9.5,"['국내도서', '어린이(초등)', '어린이문학', '동화책', '외국작가']",9791164130764,미래엔아이세움,2019년 05월 01일 출간
2019,42,설민석의 조선왕조실록,설민석,1472,대한민국이 선택한 역사 이야기,"19,800",한국사 조선 최고 조선 최초 조선시대 임금 호랑이 ,9.1,"['국내도서', '역사/문화', '한국사', '조선시대', '조선왕조사']",9788933870693,세계사,2016년 07월 20일 출간
2019,43,죽고 싶지만 떡볶이는 먹고 싶어,백세희,593,백세희 에세이,"12,420",우울 심리치료 우울증 마음 한구석 별일 상담 치료 ,8.6,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196394509,흔,2018년 06월 20일 출간
2019,44,심리학이 이렇게 쓸모 있을 줄이야,류쉬안,246,,"11,700",인간관계 감정 연애 습관 사랑 사회 생활 ,9.2,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9791187962540,다연,2019년 03월 25일 출간(1쇄 2018년 09월 10일)
2019,45,개인주의자 선언,문유석,703,판사 문유석의 일상유감,"12,150",개인 한국사회비평 가족주의 사회 공동체 한국 사회 집단주의 ,9.1,"['국내도서', '인문', '인문학일반', '인문교양']",9788954637756,문학동네,2015년 09월 23일 출간
2019,46,빨강 머리 앤(더모던 감성클래식 2)(양장본 HardCover),루시 모드 몽고메리,494,,"15,120",영미소설 번리 홍당무 애니메이션 어른을위한동화 원화 ,9.6,"['국내도서', '소설', '영미소설', '고전소설/문학선']",9791164450084,더모던,2019년 05월 10일 출간
2019,47,역사의 쓸모,최태성,588,자유롭고 떳떳한 삶을 위한 22가지 통찰,"13,500",삶 이회영 궤적 성찰 구텐베르크 아이폰 ,9.7,"['국내도서', '인문', '인문학일반', '인문교양']",9791130621968,다산초당,2019년 11월 22일 출간
2019,48,해커스 토익 LC 리스닝(Hackers TOEIC Listening)(개정판 7판),David Cho,183,무료 실전문제 해설강의 | 단어암기장(별책) & 단어암기 MP3 제공,"16,920",영어학습 영어공부,9.5,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'L/C']",9788965422396,해커스어학연구소,2019년 01월 30일 출간(1쇄 2018년 01월 02일)
2019,49,"박막례, 이대로 죽을 순 없다",박막례,194,독보적 유튜버 박막례와 천재 PD 손녀 김유라의,"13,320",여행 인생 영상 할머니 메이크업 감동에세이 ,9.6,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791190065672,위즈덤하우스,2019년 05월 31일 출간
2019,50,포노 사피엔스,최재붕,207,스마트폰이 낳은 신인류,"15,120",경제전망 문명 인류 미래예측 선택 밀레니얼세대 ,9.3,"['국내도서', '경제/경영', '경제일반', '경제전망']",9788965707691,쌤앤파커스,2019년 03월 12일 출간
2019,51,어떻게 살 것인가,유시민,594,,"13,500",자유론 한국사회비평 설교 인생론 진보 세력 지식인 ,9.2,"['국내도서', '인문', '인문학일반', '인문교양']",9788965132288,생각의길,2013년 03월 13일 출간
2019,52,자존감 수업,윤홍균,1010,하루에 하나 나를 사랑하게 되는 자존감 회복 훈련,"12,600",인간관계 심리학 이별 상처 미움 미루기 ,9.2,"['국내도서', '인문', '심리학', '교양심리']",9791186757093,심플라이프,2016년 09월 01일 출간
2019,53,해커스 토익 스타트 리딩(Hackers TOEIC Start Reading)(신토익 Edition)(3판),David Cho,1442,본 교재 무료 동영상강의 + 온라인 신토익 모의고사,"13,410",영어학습 영어공부,9.4,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'R/C']",9788965421689,해커스어학연구소,2019년 01월 16일 출간(1쇄 2016년 03월 15일)
2019,54,수미네 반찬. 1(한정판 리커버 에디션),김수미,618,김수미표 요만치 레시피북,"15,300",레시피 요리책 집밥,9.5,"['국내도서', '요리', '생활요리', '반찬/밑반찬']",9788931588545,성안당,2019년 11월 11일 출간
2019,55,104층 나무 집(456 book 클럽)(양장본 HardCover),앤디 그리피스,628,,"10,800",요정 상상력 말장난 연필 치통 현수막 ,9.7,"['국내도서', '어린이(초등)', '어린이문학', '동화책', '외국작가']",9788952795090,시공주니어,2019년 01월 10일 출간
2019,56,당신은 뇌를 고칠 수 있다,톰 오브라이언,393,"매주 1시간 투자하여 최상의 기억력, 생산성, 수면을 얻는 법","17,820",브라이언 뇌건강 데이브 버진 안개 면역 ,9.2,"['국내도서', '건강', '건강일반', '건강이야기']",9791135442414,브론스테인,2019년 08월 21일 출간
2019,57,백년을 살아보니,김형석,735,,"13,500",인생 한국 철학 삶의지혜 안창호 가치관 김태길 ,9.2,"['국내도서', '인문', '철학', '철학에세이']",9791185716435,덴스토리(Denstory),2016년 08월 01일 출간
2019,58,나도 아직 나를 모른다,허지원,889,뇌과학과 임상심리학이 부서진 마음에게 전하는 말,"13,320",심리치료 위로 자존감 우울증,9.3,"['국내도서', '인문', '심리학', '심리이론', '임상심리학']",9788970656588,홍익출판사,2018년 10월 25일 출간
2019,59,트렌드 코리아 2020,김난도,771,서울대 소비트렌드 분석센터의 2020 전망,"16,200",경제전망 소비자 페르소나 소비 마우스 밀레 ,8.7,"['국내도서', '경제/경영', '경제일반', '경제전망']",9788959896127,미래의창,2019년 10월 24일 출간
2019,60,코스모스(보급판),칼 세이건,611,,"16,650",우주 데모크리토스 타이슨 교양과학 케플러 과학자 ,9.2,"['국내도서', '과학', '천문학', '교양천문학']",9788983711892,사이언스북스,2010년 01월 20일 출간(1쇄 2006년 12월 20일)
2019,61,제10회 젊은작가상 수상작품집(2019),박상영,1297,,"11,700",한국 소설 중 단편 소설 한국현대소설 단편 소설 우럭 백수 ,9.3,"['국내도서', '소설', '한국소설', '한국소설일반']",9788954655811,문학동네,2019년 04월 05일 출간
2019,62,설민석의 한국사 대모험. 10,설민석,739,임시정부 편: 공갈이는 어디에?,"10,800",아동학습만화 조선왕조실록 대한민국 임시 정부 역사만화 상해 아동한국사 ,9.7,"['국내도서', '어린이(초등)', '어린이만화', '학습만화', '한국사/인물/문화/지리']",9791188874293,아이휴먼,2019년 05월 07일 출간
2019,63,총 균 쇠,재레드 다이아몬드,559,무기 병균 금속은 인류의 운명을 어떻게 바꿨는가,"25,200",퓰리처상 퓰리처 유라시아 문명사 동아시아 인류문명 ,9.1,"['국내도서', '역사/문화', '역사일반', '문명/문명사']",9788970127248,문학사상,2005년 12월 19일 출간
2019,64,직지. 1(양장본 HardCover),김진명,596,아모르 마네트,"12,600",미스터리소설 살인사건 미스터리 장편소설 소설 금속활자 ,9.4,"['국내도서', '소설', '한국소설', '미스터리/스릴러소설']",9788965708322,쌤앤파커스,2019년 08월 01일 출간
2019,65,골든아워. 1,이국종,505,"생과 사의 경계, 중증외상센터의 기록 2002~2013","14,220",외상 삶과죽음 외과 의사 외과의사 의학이야기 중증 ,9.8,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788965962823,흐름출판,2018년 10월 02일 출간
2019,66,무례한 사람에게 웃으며 대처하는 법(50만 부 돌파 기념 스페셜 에디션),정문정,731,"인생자체는 긍정적으로, 개소리에는 단호하게","12,420",인간관계 베스트셀러 인도네시아 감정표현 태국 자기표현 ,8.8,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788957369364,가나출판사,2018년 01월 08일 출간
2019,67,타인의 시선을 의식해 힘든 나에게,글배우,413,,"11,700",위로 용기 상담 쓰레기통 마음치유 공허 ,9.3,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788950980726,21세기북스,2019년 04월 19일 출간
2019,68,부의 추월차선,엠제이 드마코,392,부자들이 말해 주지 않는 진정한 부를 얻는 방법,"13,500",부자되는법 백만장자 성공법 부자 퇴직 연금 구루 ,9,"['국내도서', '경제/경영', '재테크/금융', '재테크', '부자되는법']",9788994702346,토트,2013년 08월 20일 출간
2019,69,이기적 유전자(40주년 기념판),리처드 도킨스,331,,"18,000",이타주의 유전학 진화 현대생물학 코일 불멸 ,9.2,"['국내도서', '과학', '교양과학', '교양유전', '유전이야기']",9788932473901,을유문화사,2018년 10월 20일 출간(1쇄 1993년 11월 15일)
2019,70,모든 순간이 너였다,하태완,226,"반짝반짝 빛나던 우리의 밤을, 꿈을, 사랑을 이야기하다","12,420",위로 에세이 마음 감성에세이 지친 이별 ,8.7,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791162202913,위즈덤하우스,2018년 02월 16일 출간
2019,71,내게 무해한 사람,최은영,467,최은영 소설,"12,150",소설집 중 단편 소설 한국현대소설 관계 소설가 여성소설 ,9.2,"['국내도서', '소설', '한국소설', '한국소설일반']",9788954651820,문학동네,2019년 06월 20일 출간(1쇄 2018년 06월 30일)
2019,72,지적 대화를 위한 넓고 얕은 지식,채사장,1151,"역사, 경제, 정치, 사회, 윤리 편","14,400",교양서 인문학 역사 정치 사회 윤리 자본주의,9.1,"['국내도서', '인문', '인문학일반', '인문교양']",9788994120966,한빛비즈,2017년 01월 17일 출간(1쇄 2014년 12월 24일)
2019,73,"진이, 지니",정유정,242,,"12,600",성장소설 판타지 죽음 스릴러 보노보 사흘 ,9.5,"['국내도서', '소설', '한국소설', '한국소설일반']",9791189982140,은행나무,2019년 05월 27일 출간
2019,74,사업을 한다는 것(CEO의 서재 시리즈 16),레이 크록,91,소프트뱅크 손정의 회장이 인생바이블로 선언한 책,"14,400",성공 맥도널드 기업경영 프랜차이즈 외국기업가 가맹 ,9.2,"['국내도서', '경제/경영', '경영일반', '외국기업가']",9791196621957,센시오,2019년 05월 31일 출간
2019,75,좋은지 나쁜지 누가 아는가,류시화,224,,"13,500",한국에세이 삶 시인 인생 만트라 신작 에세이 ,9.7,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791186900789,더숲,2019년 03월 11일 출간
2019,76,마력의 태동,히가시노 게이고,221,히가시노 게이고 장편소설,"12,600",영화원작소설 미스터리 마녀 바람 일본추리소설 소녀 ,9.4,"['국내도서', '소설', '일본소설', '미스터리/스릴러소설']",9788972759546,현대문학,2019년 01월 30일 출간
2019,77,일 잘하는 사람은 단순하게 합니다,박소연,138,,"13,500",인간관계 습관 커리어 보고서 판타지 직장처세술 ,9.3,"['국내도서', '자기계발', '성공/처세', '직장처세']",9791160507386,더퀘스트,2019년 03월 22일 출간
2019,78,인생의 마지막 순간에서,샐리 티스데일,187,죽음과 죽어감에 관한 실질적 조언,"14,850",죽음 삶 사랑 간호사 푸시 에세 ,9,"['국내도서', '시/에세이', '나라별 에세이', '영미에세이']",9791135433245,비잉(Being),2019년 06월 19일 출간
2019,79,가장 예쁜 생각을 너에게 주고 싶다,나태주,376,,"11,700",사랑 로맨스 삶 풀꽃 시인 은호 ,9.4,"['국내도서', '시/에세이', '한국시', '현대시']",9788925561820,알에이치코리아,2017년 06월 07일 출간
2019,80,초예측(양장본 HardCover),유발 하라리,146,세계 석학 8인에게 인류의 미래를 묻다,"13,500",인공지능 페인터 민주주의 샌델 촘스키 미래예측 ,9,"['국내도서', '인문', '인문학일반', '인문교양']",9788901229614,웅진지식하우스,2019년 02월 08일 출간
2019,81,열두 발자국,정재승,809,생각의 모험으로 지성의 숲으로 지도 밖의 세계로 이끄는 열두 번의 강의,"15,120",뇌과학 뇌 과학자 고침 통찰 과학 상식 지혜 ,9,"['국내도서', '인문', '인문학일반', '인문교양']",9791160560510,어크로스,2018년 07월 02일 출간
2019,82,앞으로 5년 한국의 미래 시나리오(양장본 HardCover),최윤식,426,,"22,500",트럼프 부동산 시장 한국경제 미래학자 미래전망 금융 위기 ,9.1,"['국내도서', '경제/경영', '경제일반', '경제전망']",9791187481539,지식노마드,2019년 02월 20일 출간
2019,83,정리하는 뇌,대니얼 J. 레비,604,"디지털 시대, 정보와 선택 과부하로 뒤엉킨 머릿속과 일상을 정리하는 기술","19,800",뇌과학 경제학 인지 인지심리학 말콤 글래드웰 행동경제학 ,9,"['국내도서', '인문', '인문학일반', '인문교양']",9788937837654,와이즈베리,2015년 06월 22일 출간
2019,84,임신 출산 육아 대백과(2019~2020)(개정판),삼성출판사 편집부,267,술술 잘 읽히는 첫아기 잘 키우는 법,"16,650",임신출산가이드 분만 산후조리 ,9.6,"['국내도서', '가정/육아', '임신/출산', '임신']",9788915102019,삼성출판사,2019년 07월 01일 출간
2019,85,"아들아, 삶에 지치고 힘들 때 이 글을 읽어라",윤태진,80,어느 대학병원 교수가 아들에게 들려주는 세상사 인생 법칙,"13,500",인생 세상 청년훈 사람 아빠 로또 ,9.1,"['국내도서', '자기계발', '성공/처세', '청년훈']",9791187962335,다연,2019년 04월 22일 출간
2019,86,세계에서 가장 자극적인 나라(양장본 HardCover),짐 로저스,115,짐 로저스의 어떤 예견,"14,400",경제 경제전망 일본 투자 아시아경제 한반도 ,9,"['국내도서', '경제/경영', '경제일반', '경제전망']",9788952240491,살림,2019년 05월 27일 출간
2019,87,방구석 미술관,조원재,351,오르세 미술관,"15,120",오르세 미술이야기 미술 에디션 미술사 기념 ,9.1,"['국내도서', '예술/대중문화', '미술', '교양미술', '미술이야기']",9788968331862,블랙피쉬,2020년 05월 05일 출간(1쇄 2018년 08월 03일)
2019,88,미움받을 용기,기시미 이치로,540,자유롭고 행복한 삶을 위한 아들러의 가르침,"13,410",인간관계 심리학 자기계발 타인 아들러 심리학 개인 심리학 ,9.2,"['국내도서', '인문', '심리학', '교양심리']",9788996991342,인플루엔셜,2014년 11월 17일 출간
2019,89,해커스 토익 스타트 리스닝(Hackers TOEIC Start Listening)(신토익 Edition),David Cho,238,"온라인 신토익 모의고사, 받아쓰기&쉐도잉 프로그램","13,410",영어학습 영어공부,9.4,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'L/C']",9788965421696,해커스어학연구소,2019년 01월 30일 출간(1쇄 2016년 03월 21일)
2019,90,2020 부의 지각변동,박종훈,277,"미래가 보내온 7가지 시그널! 무너질 것인가, 기회를 만들 것인가","15,300",시그널 중국 경제전망 경제 위기 금리 투자 전략 ,8.8,"['국내도서', '경제/경영', '경제일반', '경제전망']",9788950981983,21세기북스,2019년 07월 05일 출간
2019,91,혼자가 혼자에게,이병률,318,이병률 산문집,"13,950",감성에세이 여행 시인 바람 신작 여행자 ,9.3,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791158161026,달,2019년 09월 19일 출간
2019,92,연필로 쓰기,김훈,1472,김훈 산문,"13,950",한국에세이 원고지 몽당연필 한국문학 산문 일신 ,9.6,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788954655699,문학동네,2019년 03월 27일 출간
2019,93,연애 백문백답(전2권),유민지,593,,"11,700",사랑 서로 커플 이유 사연 착각,8.8,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791196551926,우리사이플래닛,2019년 02월 20일 출간
2019,94,"라이언, 내 곁에 있어줘(카카오프렌즈(Kakao Friends))",전승환,246,,"13,770",위로 그림에세이 캐릭터 무표정 마음치유 속 마음 ,9.4,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788950979836,아르테(arte),2019년 02월 28일 출간
2019,95,초격차(양장본 HardCover),권오현,703,넘볼 수 없는 차이를 만드는 격,"16,200",삼성전자 경영전략 인재 조직관리 리더 기업경영 ,9.4,"['국내도서', '경제/경영', '경영관리', '조직관리']",9788965706908,쌤앤파커스,2018년 09월 10일 출간
2019,96,숨,테드 창,494,,"14,850",우주 SF소설 인공지능 소설 상상력 연금술사 ,9.4,"['국내도서', '소설', '영미소설', 'SF/과학소설']",9791164050277,엘리,2019년 05월 20일 출간
2019,97,Who? K-pop BTS(양장본 HardCover),강진희,588,,"11,520",방탄소년단 케이팝 아이돌 연예인,9.5,"['국내도서', '어린이(초등)', '어린이만화', '학습만화', '세계사/인물/문화/지리']",9791156397830,다산어린이,2018년 12월 24일 출간
2019,98,말의 품격,이기주,183,말과 사람과 품격에 대한 생각들,"13,050",인문교양서 인문학 품성 소음 경청 사람 ,8.7,"['국내도서', '인문', '인문학일반', '인문교양']",9788997092772,황소북스,2019년 03월 18일 출간(1쇄 2017년 05월 29일)
2019,99,말 그릇(벚꽃 에디션)(비울수록 사람을 더 채우는),김윤나,194,,"13,500",대화법 감정 코칭 화술 질문 왈츠 ,8.9,"['국내도서', '자기계발', '화술/협상', '대화/화술']",9791185952987,카시오페아,2017년 09월 22일 출간
2019,100,댄 애리얼리 부의 감각,댄 애리얼리,207,,"16,200",부자되는법 경제학 돈 문제 행동경제학 신용카드 경제학자 ,8.8,"['국내도서', '경제/경영', '경제일반', '경제상식/경제이야기']",9788935212224,청림출판,2018년 07월 25일 출간
2019,101,걱정이 많아서 걱정인 당신에게,한창욱,97,나를 지치고 힘들게 하는 감정에서 탈출하는 법,"13,500",불안 인생 루소 외로움 이탈리아 분노 ,9.3,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9791186276600,정민미디어,2018년 11월 20일 출간
2019,102,아침에는 죽음을 생각하는 것이 좋다(양장본 HardCover),김영민,202,,"13,500",인생 에세이 신동아 유머 추석 수능 ,9.1,"['국내도서', '인문', '철학', '철학에세이']",9791160560640,어크로스,2018년 11월 30일 출간
2019,103,우린 너무 몰랐다,김용옥,134,"해방, 제주4·3과 여순민중항쟁","16,200",제주 한국현대사 도올 여수 이순신 청주 ,9.2,"['국내도서', '역사/문화', '한국사', '근현대사', '해방전후사/한국전쟁']",9788982641374,통나무,2019년 01월 28일 출간
2019,104,나는 습관을 조금 바꾸기로 했다,사사키 후미오,105,"죽어야 고치는 습관, 살아서 바꾸자!","13,500",자기관리 의지력 청크 보상 재능 다이어트 ,9.2,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788965707561,쌤앤파커스,2019년 02월 11일 출간
2019,105,인간 본성의 법칙(양장본 HardCover),로버트 그린,258,,"28,800",심리학 시기심 인간관계 뇌 구조 자제력 내면 ,9.5,"['국내도서', '인문', '심리학', '교양심리']",9791190182560,위즈덤하우스,2019년 07월 29일 출간
